user_id,competence_id,competence_code,competence_name,als_score_raw,text_score_raw,need_score_raw,experience_score_raw,trend_score_raw,als_score,text_score,need_score,experience_score,trend_score,final_score,current_mastery,current_evidence,current_task_attempts,trend_label,main_reason,rank
1,b6b546d9-93fe-4eae-a0d9-20a263004945,4.2.5,Умеет округлять десятичную дробь до заданного разряда (десятых/сотых/тысячных),0.9967974,0.16975238539222284,0.9649122807017544,1.0986122886681096,0.0,0.9897600812648111,0.457978878684177,1.0,0.2808297106493814,0.0,0.6666067711812169,0.0350877192982456,1.0,1.0,no_history,низкое владение по UserCompetence,20
1,b798e593-5eca-4c9a-8f0b-b35d757117cc,9.1.6.,Умеет выполнять численные вычисления по полученной формуле,0.9985483,0.24949637069688863,0.6796836381611469,1.9459101490553132,0.0,0.9914029153678291,0.6731220172459962,0.70439940682155,0.4974178695665277,0.0,0.6578869167215882,0.3203163618388532,3.0,3.0,improving,низкое владение по UserCompetence,21
1,a48d087d-9104-45cb-ae04-d40aba5b883d,6.15.2,Умеет приравнивать показатели степени при равных основаниях,1.0031726,0.2100055656793296,0.6796836381611469,1.9459101490553132,0.0,0.9957416952634734,0.5665788628833138,0.70439940682155,0.4974178695665277,0.0,0.6378799198177451,0.3203163618388532,3.0,3.0,improving,низкое владение по UserCompetence,22
1,4462b5b1-2d3d-422b-970a-c9d696d46a4c,9.1.3.,Умеет подставлять известные значения (числа или выражения) в заданную формулу для получения уравнения/выражения относительно неизвестной.,0.9972265,0.19696345059976356,0.6796836381611469,1.9459101490553132,0.0,0.990162680757854,0.5313922395789716,0.70439940682155,0.4974178695665277,0.0,0.6291688908051908,0.3203163618388532,3.0,3.0,improving,низкое владение по UserCompetence,23
1,8bec0745-c4fb-44d5-b059-7b7b84563b02,4.1.1,Умеет определять число всех равновозможных исходов n по условию задачи,1.0008459,0.3021152113409121,0.370839851124656,2.1972245773362196,0.0,0.9935586318087686,0.8150836019396706,0.3843249366200934,0.5616594212987629,0.0,0.6133314862154643,0.629160148875344,4.0,4.0,improving,похожа на слабые зоны пользователя по тексту,24
1,b8044d8a-9b87-4042-9eaa-b3e139bf6278,4.1.3,Умеет вычислять вероятность события по формуле классической вероятности P = m/n при равновозможных исходах,1.0008826,0.19066307971111815,0.370839851124656,2.1972245773362196,0.0,0.9935930812167022,0.514394323536677,0.3843249366200934,0.5616594212987629,0.0,0.5532039653572457,0.629160148875344,4.0,4.0,improving,рекомендуется ALS по опыту похожих пользователей,25
1,2e7f87eb-5a14-4b20-99f4-7efc507e829b,4.1.4,"Умеет вычислять значение отношения двух чисел, заданного в виде дроби a/b, как результата деления a на b",0.9989401,0.1614681055015832,0.370839851124656,2.1972245773362196,0.0,0.9917705062093031,0.43562852875386704,0.3843249366200934,0.5616594212987629,0.0,0.5369040338984639,0.629160148875344,4.0,4.0,improving,рекомендуется ALS по опыту похожих пользователей,26
1,5cf7d4dd-1c3f-4fb7-821c-6d4aa6df09aa,5.0.0,Сложные задачи по теории вероятностей,1.0009705,0.14767251941317822,0.370839851124656,2.1972245773362196,0.0,0.9936755137285435,0.3984090986235603,0.3843249366200934,0.5616594212987629,0.0,0.5300316501281747,0.629160148875344,4.0,4.0,improving,рекомендуется ALS по опыту похожих пользователей,27
1,e28b7ebb-d852-472a-8b46-99621bf850d1,2.0.0. Векторы,Векторы,1.0000756,0.07335010258989266,0.370839851124656,1.6094379124341003,0.0,0.9928358653345241,0.19789293480542416,0.3843249366200934,0.41140808993222105,0.0,0.4746513897096875,0.629160148875344,4.0,0.0,improving,рекомендуется ALS по опыту похожих пользователей,28
1,0e6e94f7-af5a-43d5-8d74-71a414f74deb,12.9.2,Умеет решать уравнение вида f'(x) = 0,0.0056908354,0.2961987627797695,0.35,0.0,0.0,0.059849282162559345,0.799121478806237,0.36272727272726796,0.0,0.0,0.2684608985918322,,0.0,0.0,no_history,похожа на слабые зоны пользователя по тексту,29
1,81981669-9b0e-422f-82b1-62db9a89275b,6.5.1,Умеет представлять число в виде степени с целым показателем,0.021316603,0.1967218853366816,0.35,0.0,0.0,0.07451023854159773,0.5307405150800216,0.36272727272726796,0.0,0.0,0.21918299276030062,,0.0,0.0,no_history,смешанный гибридный сигнал,30
10,5067001a-a115-4624-823b-4de68176f569,4.1.2,Умеет определять число благоприятных исходов m по условию задачи,0.99928665,0.41999093325504105,0.9649122807017544,1.0986122886681096,0.0,0.9947803644060045,1.0,0.947980469030645,0.792481250360578,0.0,0.8146773516155205,0.0350877192982456,1.0,1.0,no_history,низкое владение по UserCompetence,1
10,8bec0745-c4fb-44d5-b059-7b7b84563b02,4.1.1,Умеет определять число всех равновозможных исходов n по условию задачи,0.99850893,0.39530107211556553,0.9649122807017544,1.0986122886681096,0.0,0.994041369123556,0.9412133472784221,0.947980469030645,0.792481250360578,0.0,0.8026983224864702,0.0350877192982456,1.0,1.0,no_history,низкое владение по UserCompetence,2
10,0e6e94f7-af5a-43d5-8d74-71a414f74deb,12.9.2,Умеет решать уравнение вида f'(x) = 0,0.99469376,0.3028616052931146,0.9649122807017544,1.0986122886681096,0.0,0.9904161690899138,0.7211146272750626,0.947980469030645,0.792481250360578,0.0,0.7575910184757058,0.0350877192982456,1.0,1.0,no_history,низкое владение по UserCompetence,3
10,8ce2c2e8-77c7-434a-b156-23485e7449f1,6.1.4,"""Умеет решать линейное уравнение  вида  k*x =a""",1.0012946,0.295518780157946,0.9649122807017544,1.0986122886681096,0.0,0.9966883405766915,0.7036313328661578,0.947980469030645,0.792481250360578,0.0,0.7559760110399582,0.0350877192982456,1.0,1.0,no_history,низкое владение по UserCompetence,4
10,718680eb-32a6-45fc-9726-0630acbc0da5,8.7.2,Умеет находить угловой коэффициент прямой по построенному треугольнику,0.99911433,0.2708615406971491,0.9649122807017544,1.0986122886681096,0.0,0.9946166277903118,0.6449223524848509,0.947980469030645,0.792481250360578,0.0,0.7436127011277828,0.0350877192982456,1.0,1.0,no_history,низкое владение по UserCompetence,5
10,6c4e8a36-4884-40cf-848a-5f7174444d79,4.5.2,"Умеет находить число благоприятных исходов через вычисление количества объектов, удовлетворяющих условию, в том числе как остаток после распределения (напри., m=n−a−b−…)",0.99888855,0.26657877098977223,0.9649122807017544,1.0986122886681096,0.0,0.9944020880807842,0.6347250616191071,0.947980469030645,0.792481250360578,0.0,0.7415088810417757,0.0350877192982456,1.0,1.0,no_history,низкое владение по UserCompetence,6
10,6caa1a5c-0433-4178-99d1-04879ee493f9,8.7.1,Умеет интерпретировать значение производной как угловой коэффициент касательной,1.0003688,0.25812453021157483,0.9649122807017544,1.0986122886681096,0.0,0.9958086598036237,0.6145954823620627,0.947980469030645,0.792481250360578,0.0,0.7379049367072187,0.0350877192982456,1.0,1.0,no_history,низкое владение по UserCompetence,7
10,078423e2-9dcd-4e8e-9887-702ee08b0153,6.2.2,Умеет приводить подобные слагаемые и упрощать выражения,1.0047798,0.2071772509369842,0.9649122807017544,1.3862943611198906,0.0,1.0,0.49328981778560216,0.947980469030645,1.0,0.0,0.7356530808147816,0.0350877192982456,1.0,2.0,no_history,низкое владение по UserCompetence,8
10,e0bf6fb3-c7cf-47af-8f34-aa79a7837321,10.0.0,Текстовые задачи,1.001683,0.24825231142765675,0.9649122807017544,1.0986122886681096,0.0,0.9970573851245483,0.5910896921122453,0.947980469030645,0.792481250360578,0.0,0.7335783962535326,0.0350877192982456,1.0,1.0,no_history,низкое владение по UserCompetence,9
10,53ee5d43-814c-4ce5-b664-0bb9730777bf,12.9.5,Умеет находить значение функции в точке экстремума,0.99898773,0.24849970252457962,0.9649122807017544,1.0986122886681096,0.0,0.9944963315012314,0.5916787312493654,0.947980469030645,0.792481250360578,0.0,0.7329278879939616,0.0350877192982456,1.0,1.0,no_history,низкое владение по UserCompetence,10
10,5cf7d4dd-1c3f-4fb7-821c-6d4aa6df09aa,5.0.0,Сложные задачи по теории вероятностей,1.002873,0.24465137286014477,0.9649122807017544,1.0986122886681096,0.0,0.9981880796232302,0.5825158437684161,0.947980469030645,0.792481250360578,0.0,0.7322028349343713,0.0350877192982456,1.0,1.0,no_history,низкое владение по UserCompetence,11
10,c24a6817-c7fa-4fdf-b004-6f2c726eb096,8.1.1,"Умеет находить производную степенной функции вида  x^n, где  n >1, используя правило. nx^(n−1)",0.9974468,0.2367774443984212,0.9649122807017544,1.0986122886681096,0.0,0.9930321036473733,0.5637679903309656,0.947980469030645,0.792481250360578,0.0,0.7269064714541241,0.0350877192982456,1.0,1.0,no_history,низкое владение по UserCompetence,12
10,aae2ad78-0f5f-487a-9b52-f4d2e85fa1f4,12.9.3,Умеет определять знаки производной на интервалах между ее нулями,1.0026438,0.2298161793582228,0.9649122807017544,1.0986122886681096,0.0,0.99797036826013,0.5471931919508035,0.947980469030645,0.792481250360578,0.0,0.7250729911619188,0.0350877192982456,1.0,1.0,no_history,низкое владение по UserCompetence,13
10,b8044d8a-9b87-4042-9eaa-b3e139bf6278,4.1.3,Умеет вычислять вероятность события по формуле классической вероятности P = m/n при равновозможных исходах,0.9988599,0.22884551260234903,0.9649122807017544,1.0986122886681096,0.0,0.9943748458420613,0.5448820307351295,0.947980469030645,0.792481250360578,0.0,0.7235321021933634,0.0350877192982456,1.0,1.0,no_history,низкое владение по UserCompetence,14
10,2e7f87eb-5a14-4b20-99f4-7efc507e829b,4.1.4,"Умеет вычислять значение отношения двух чисел, заданного в виде дроби a/b, как результата деления a на b",1.0015919,0.22569225513212046,0.9649122807017544,1.0986122886681096,0.0,0.9969708442913492,0.5373741127765441,0.947980469030645,0.792481250360578,0.0,0.7228093181364327,0.0350877192982456,1.0,1.0,no_history,низкое владение по UserCompetence,15
10,6aa229bd-a74f-43ae-b38d-c05a0f694f01,6.15.1,Умеет представлять число в виде степени с нужными основанием,1.002952,0.22190978136905748,0.9649122807017544,1.0986122886681096,0.0,0.998263179848899,0.528368028445752,0.947980469030645,0.792481250360578,0.0,0.7213958019375392,0.0350877192982456,1.0,1.0,no_history,низкое владение по UserCompetence,16
10,5240ff10-72b6-4f5f-bf02-7b0c197d3c07,4.18.3,Умеет находить количество объектов в одной группе при равномерном распределении остатка: m=(N-a)/k.,0.99504375,0.22534488990830384,0.9649122807017544,1.0986122886681096,0.0,0.9907487396216841,0.5365470348653034,0.947980469030645,0.792481250360578,0.0,0.720777271153285,0.0350877192982456,1.0,1.0,no_history,низкое владение по UserCompetence,17
10,a48d087d-9104-45cb-ae04-d40aba5b883d,6.15.2,Умеет приравнивать показатели степени при равных основаниях,1.0003543,0.2028545322121488,0.9649122807017544,1.0986122886681096,0.0,0.9957948404559138,0.4829974081582486,0.947980469030645,0.792481250360578,0.0,0.711581176062143,0.0350877192982456,1.0,1.0,no_history,низкое владение по UserCompetence,18
10,10a8e01b-d429-47d1-a81f-d71dcf486c7e,3.0.0. Стереометрия,Стереометрия,1.0000831,0.17395645467378285,0.9986550100874244,1.0986122886681096,0.0,0.9955371436031287,0.4141909762803073,1.0,0.792481250360578,0.0,0.7107474633730578,0.0013449899125756,1.0,1.0,no_history,низкое владение по UserCompetence,19
10,1024e3ec-6786-4059-84fe-3ae001527444,7.0.0,Вычисления и преобразования,0.99891806,0.17395645467378282,0.9986550100874244,1.0986122886681096,0.0,0.9944301232329005,0.41419097628030727,1.0,0.792481250360578,0.0,0.7104153572619895,0.0013449899125756,1.0,1.0,no_history,низкое владение по UserCompetence,20
10,6daf31f2-b5ac-4d08-b8b0-97cf6a98ccca,12.9.4,Умеет делать выод об экстремуме функции на основе смены знаков,1.0027423,0.1969310824467947,0.9649122807017544,1.0986122886681096,0.0,0.9980639320405258,0.4688936518713073,0.947980469030645,0.792481250360578,0.0,0.7094411522801384,0.0350877192982456,1.0,1.0,no_history,низкое владение по UserCompetence,21
10,ebd0acf1-13ca-45e0-b7a5-4ebcd6dbb89e,8.7.3,Умеет учитывать знак углового коэффициента в зависимоти от направления касательной,1.0000473,0.19112227738780574,0.9649122807017544,1.0986122886681096,0.0,0.9955031616005636,0.45506286506367516,0.947980469030645,0.792481250360578,0.0,0.7059067637866232,0.0350877192982456,1.0,1.0,no_history,низкое владение по UserCompetence,22
10,6a379d79-219c-4c02-a18a-fc4d5439e209,1.0.0. Планиметрия,Планиметрия,1.0004427,0.16807878369065307,0.9649122807017544,1.0986122886681096,0.0,0.9958788892755915,0.4001962194469246,0.947980469030645,0.792481250360578,0.0,0.6950461529657815,0.0350877192982456,1.0,1.0,no_history,низкое владение по UserCompetence,23
10,73a5af5c-1f99-4e33-a35f-36231f6b3ea8,9.0.0,Задачи с прикладным содержанием,1.0008972,0.20639164786300473,0.9649122807017544,0.6931471805599453,0.0,0.9963106872548517,0.49141929389621525,0.947980469030645,0.5,0.0,0.6841721822133598,0.0350877192982456,1.0,0.0,no_history,низкое владение по UserCompetence,24
10,e28b7ebb-d852-472a-8b46-99621bf850d1,2.0.0. Векторы,Векторы,0.99925953,0.13560490437153833,0.9649122807017544,0.6931471805599453,0.0,0.994754594720726,0.32287579000947564,0.947980469030645,0.5,0.0,0.6499966536757742,0.0350877192982456,1.0,0.0,no_history,низкое владение по UserCompetence,25
10,0092b753-5923-4b1f-b958-87d133d8a040,12.34.2,"Умеет находить производную функции вида ln(ax + b)^n, используя правило: (ln(ax + b)^n)' = n·a / (ax + b)",0.13329516,0.09755429031317284,0.35,0.0,0.0,0.17191034924719953,0.23227713407311254,0.0,0.0,0.0,0.09802853158878236,,0.0,0.0,no_history,смешанный гибридный сигнал,26
10,c4168765-aeae-4221-8e85-0fd1e159466d,6.1.2,Умеет решать уравнение вида a/b·x = c/d с использованием метода «крест-накрест»,0.0076347888,0.16550386546249501,0.35,0.0,0.0,0.052507149671748014,0.3940653294103189,0.0,0.0,0.0,0.09456521078358819,,0.0,0.0,no_history,смешанный гибридный сигнал,27
10,60885780-2c99-43e9-95c5-2edf4a056993,12.41.2,Умеет находить производную функции вида  sin x,0.007819921,0.16247018260606116,0.35,0.0,0.0,0.05268306317169322,0.38684211905927157,0.0,0.0,0.0,0.09317334276336228,,0.0,0.0,no_history,смешанный гибридный сигнал,28
10,73464e16-10af-44f7-846d-92148f12d6b8,12.39.2,Умеет находить производную функции вида  cos(x),0.005895138,0.16247018260606116,0.35,0.0,0.0,0.05085412347530542,0.38684211905927157,0.0,0.0,0.0,0.09262466085444596,,0.0,0.0,no_history,смешанный гибридный сигнал,29
10,fd89bd31-ff34-40e2-a4c5-80f91f1ef93c,6.1.3,Умеет решать уравнение вида a/b·x = c/d через домножение обеих частей на общий знаменатель,0.015179262,0.1562693477624054,0.35,0.0,0.0,0.059675950455372995,0.3720779078521446,0.0,0.0,0.0,0.09231836670704081,,0.0,0.0,no_history,смешанный гибридный сигнал,30
11,5067001a-a115-4624-823b-4de68176f569,4.1.2,Умеет определять число благоприятных исходов m по условию задачи,1.0004438,0.4657361393208448,0.9649122807017544,3.2188758248682006,0.0,0.9885170229662462,1.0,0.9662118258609486,0.7324867603589634,0.0,0.8113567393910074,0.0350877192982456,6.0,18.0,improving,низкое владение по UserCompetence,1
11,73464e16-10af-44f7-846d-92148f12d6b8,12.39.2,Умеет находить производную функции вида  cos(x),0.99799687,0.276475475773095,0.7189628496052283,2.4849066497880004,0.472822927895448,0.986118255112435,0.5874421389655725,0.7199311497393767,0.5654648767857287,1.0,0.799853179440262,0.2810371503947717,8.0,3.0,improving,негативная или застывшая динамика UserCompetence,2
11,8bec0745-c4fb-44d5-b059-7b7b84563b02,4.1.1,Умеет определять число всех равновозможных исходов n по условию задачи,1.0011979,0.4175146159651421,0.940878609552484,3.4965075614664802,0.0,0.9892562919815782,0.8948848209737406,0.9421457861310059,0.7956645846610344,0.0,0.7908567567880765,0.059121390447516,8.0,24.0,improving,низкое владение по UserCompetence,3
11,c24a6817-c7fa-4fdf-b004-6f2c726eb096,8.1.1,"Умеет находить производную степенной функции вида  x^n, где  n >1, используя правило. nx^(n−1)",0.99861276,0.31417045742418787,0.9986550100874244,3.828641396489095,0.043865548201370994,0.9867220226381561,0.6696111470953751,1.0,0.8712448959429321,0.09277373328027501,0.7809793857968563,0.0013449899125756,14.0,31.0,declining,низкое владение по UserCompetence,4
11,785b48c7-6044-489b-8d9b-1c1ab9efbde0,12.13.5,"Умеет определять, входит ли точка экстремума в заданный отрезок",0.99728304,0.1527409301580093,0.7189628496052283,2.5649493574615367,0.472822927895448,0.9854184854532811,0.3177206949099386,0.7199311497393767,0.5836793798681982,1.0,0.7475204100396361,0.2810371503947717,8.0,4.0,improving,негативная или застывшая динамика UserCompetence,5
11,5cf7d4dd-1c3f-4fb7-821c-6d4aa6df09aa,5.0.0,Сложные задачи по теории вероятностей,0.9994544,0.2366266247453734,0.9986550100874244,3.1780538303479458,0.011251513113651721,0.9875470683618747,0.5005780413950353,1.0,0.7231973151785931,0.02379646258639067,0.7222689296933873,0.0013449899125756,9.0,14.0,stuck_low,низкое владение по UserCompetence,6
11,b8044d8a-9b87-4042-9eaa-b3e139bf6278,4.1.3,Умеет вычислять вероятность события по формуле классической вероятности P = m/n при равновозможных исходах,1.0013397,0.24145534798259627,0.9649122807017544,3.5553480614894135,0.0,0.9893952409002044,0.511103882808316,0.9662118258609486,0.8090543174698372,0.0,0.7214977370439454,0.0350877192982456,9.0,25.0,improving,низкое владение по UserCompetence,7
11,2e7f87eb-5a14-4b20-99f4-7efc507e829b,4.1.4,"Умеет вычислять значение отношения двух чисел, заданного в виде дроби a/b, как результата деления a на b",0.9998781,0.2352370166665826,0.9649122807017544,3.5553480614894135,0.0,0.9879624543427468,0.49754891888264663,0.9662118258609486,0.8090543174698372,0.0,0.7183569082915742,0.0350877192982456,9.0,25.0,improving,низкое владение по UserCompetence,8
11,6c4e8a36-4884-40cf-848a-5f7174444d79,4.5.2,"Умеет находить число благоприятных исходов через вычисление количества объектов, удовлетворяющих условию, в том числе как остаток после распределения (напри., m=n−a−b−…)",1.001497,0.2895382354069298,0.9649122807017544,2.4849066497880004,0.0,0.9895494987408996,0.6159168577619699,0.9662118258609486,0.5654648767857287,0.0,0.7181476653184738,0.0350877192982456,3.0,8.0,improving,низкое владение по UserCompetence,9
11,6a379d79-219c-4c02-a18a-fc4d5439e209,1.0.0. Планиметрия,Планиметрия,1.0018946,0.18329462945644925,0.9986550100874244,3.6888794541139363,0.011251513113651721,0.9899392335126561,0.38432285403252475,1.0,0.8394406953580748,0.02379646258639067,0.7113598797840678,0.0013449899125756,23.0,16.0,stuck_low,низкое владение по UserCompetence,10
11,30b793a9-7275-40f1-9b91-6aed9314431d,4.2.2,"Умеет находить число благоприятных исходов через дополнение к событию как разность n−k, где k — число неблагоприятных исходов",1.0006346,0.31819820824033707,0.8842443729903537,2.1972245773362196,0.0,0.988704002167089,0.6783909972255683,0.8854352745027986,0.5,0.0,0.7036482187209401,0.1157556270096463,2.0,6.0,improving,низкое владение по UserCompetence,11
11,10a8e01b-d429-47d1-a81f-d71dcf486c7e,3.0.0. Стереометрия,Стереометрия,0.99882513,0.17204874877486176,0.9986550100874244,3.4011973816621555,0.011251513113651721,0.9869302122920944,0.35980863965498944,1.0,0.7739758185723461,0.02379646258639067,0.6990078428638195,0.0013449899125756,12.0,17.0,stuck_low,низкое владение по UserCompetence,12
11,8ce2c2e8-77c7-434a-b156-23485e7449f1,6.1.4,"""Умеет решать линейное уравнение  вида  k*x =a""",1.0013452,0.20374231782880042,0.9649122807017544,3.2188758248682006,0.0,0.9894006165522286,0.42889553184027956,0.9662118258609486,0.7324867603589634,0.0,0.697400923834858,0.0350877192982456,6.0,18.0,stuck_low,низкое владение по UserCompetence,13
11,078423e2-9dcd-4e8e-9887-702ee08b0153,6.2.2,Умеет приводить подобные слагаемые и упрощать выражения,1.0010353,0.1845425856069496,0.9649122807017544,3.4339872044851463,0.0,0.9890968922128597,0.38704319808323284,0.9662118258609486,0.7814374643142536,0.0,0.693834410177167,0.0350877192982456,6.0,24.0,stuck_low,низкое владение по UserCompetence,14
11,1024e3ec-6786-4059-84fe-3ae001527444,7.0.0,Вычисления и преобразования,1.0003135,0.1633257660336764,0.9986550100874244,3.1780538303479458,0.0,0.9883892927996706,0.34079393774026373,1.0,0.7231973151785931,0.0,0.6869953069058132,0.0013449899125756,9.0,14.0,stuck_low,низкое владение по UserCompetence,15
